Energy (keV),Counts
2.619750e+03,0.000000e+00
2.621250e+03,0.000000e+00
2.622750e+03,0.000000e+00
2.624250e+03,0.000000e+00
2.625750e+03,0.000000e+00
2.627250e+03,0.000000e+00
2.628750e+03,0.000000e+00
2.630250e+03,0.000000e+00
2.631750e+03,0.000000e+00
2.633250e+03,0.000000e+00
2.634750e+03,0.000000e+00
2.636250e+03,0.000000e+00
2.637750e+03,0.000000e+00
2.639250e+03,0.000000e+00
2.640750e+03,0.000000e+00
2.642250e+03,0.000000e+00
2.643750e+03,0.000000e+00
2.645250e+03,0.000000e+00
2.646750e+03,0.000000e+00
2.648250e+03,0.000000e+00
2.649750e+03,0.000000e+00
2.651250e+03,0.000000e+00
2.652750e+03,0.000000e+00
2.654250e+03,0.000000e+00
2.655750e+03,0.000000e+00
2.657250e+03,0.000000e+00
2.658750e+03,0.000000e+00
2.660250e+03,0.000000e+00
2.661750e+03,0.000000e+00
2.663250e+03,0.000000e+00
2.664750e+03,0.000000e+00
2.666250e+03,0.000000e+00
2.667750e+03,0.000000e+00
2.669250e+03,0.000000e+00
2.670750e+03,0.000000e+00
2.672250e+03,0.000000e+00
2.673750e+03,0.000000e+00
2.675250e+03,0.000000e+00
2.676750e+03,0.000000e+00
2.678250e+03,0.000000e+00
2.679750e+03,0.000000e+00
2.681250e+03,0.000000e+00
2.682750e+03,0.000000e+00
2.684250e+03,0.000000e+00
2.685750e+03,0.000000e+00
2.687250e+03,0.000000e+00
2.688750e+03,0.000000e+00
2.690250e+03,0.000000e+00
2.691750e+03,0.000000e+00
2.693250e+03,0.000000e+00
2.694750e+03,0.000000e+00
2.696250e+03,0.000000e+00
2.697750e+03,0.000000e+00
2.699250e+03,0.000000e+00
2.700750e+03,0.000000e+00
2.702250e+03,0.000000e+00
2.703750e+03,0.000000e+00
2.705250e+03,0.000000e+00
2.706750e+03,0.000000e+00
2.708250e+03,0.000000e+00
2.709750e+03,0.000000e+00
2.711250e+03,0.000000e+00
2.712750e+03,0.000000e+00
2.714250e+03,0.000000e+00
2.715750e+03,0.000000e+00
2.717250e+03,0.000000e+00
2.718750e+03,0.000000e+00
2.720250e+03,0.000000e+00
2.721750e+03,0.000000e+00
2.723250e+03,0.000000e+00
2.724750e+03,0.000000e+00
2.726250e+03,0.000000e+00
2.727750e+03,0.000000e+00
2.729250e+03,0.000000e+00
2.730750e+03,0.000000e+00
2.732250e+03,0.000000e+00
2.733750e+03,0.000000e+00
2.735250e+03,0.000000e+00
2.736750e+03,0.000000e+00
2.738250e+03,0.000000e+00
2.739750e+03,0.000000e+00
2.741250e+03,0.000000e+00
2.742750e+03,0.000000e+00
2.744250e+03,0.000000e+00
2.745750e+03,0.000000e+00
2.747250e+03,0.000000e+00
2.748750e+03,0.000000e+00
2.750250e+03,0.000000e+00
2.751750e+03,0.000000e+00
2.753250e+03,0.000000e+00
2.754750e+03,0.000000e+00
2.756250e+03,0.000000e+00
2.757750e+03,0.000000e+00
2.759250e+03,0.000000e+00
2.760750e+03,0.000000e+00
2.762250e+03,0.000000e+00
2.763750e+03,0.000000e+00
2.765250e+03,0.000000e+00
2.766750e+03,0.000000e+00
2.768250e+03,0.000000e+00
2.769750e+03,0.000000e+00
2.771250e+03,0.000000e+00
2.772750e+03,0.000000e+00
2.774250e+03,0.000000e+00
2.775750e+03,0.000000e+00
2.777250e+03,0.000000e+00
2.778750e+03,0.000000e+00
2.780250e+03,0.000000e+00
2.781750e+03,0.000000e+00
2.783250e+03,0.000000e+00
2.784750e+03,0.000000e+00
2.786250e+03,0.000000e+00
2.787750e+03,0.000000e+00
2.789250e+03,0.000000e+00
2.790750e+03,0.000000e+00
2.792250e+03,0.000000e+00
2.793750e+03,0.000000e+00
2.795250e+03,0.000000e+00
2.796750e+03,0.000000e+00
2.798250e+03,0.000000e+00
2.799750e+03,0.000000e+00
2.801250e+03,0.000000e+00
2.802750e+03,0.000000e+00
2.804250e+03,0.000000e+00
2.805750e+03,0.000000e+00
2.807250e+03,0.000000e+00
2.808750e+03,0.000000e+00
2.810250e+03,0.000000e+00
2.811750e+03,0.000000e+00
2.813250e+03,0.000000e+00
2.814750e+03,0.000000e+00
2.816250e+03,0.000000e+00
2.817750e+03,0.000000e+00
2.819250e+03,0.000000e+00
2.820750e+03,0.000000e+00
2.822250e+03,0.000000e+00
2.823750e+03,0.000000e+00
2.825250e+03,0.000000e+00
2.826750e+03,0.000000e+00
2.828250e+03,0.000000e+00
2.829750e+03,0.000000e+00
2.831250e+03,0.000000e+00
2.832750e+03,0.000000e+00
2.834250e+03,0.000000e+00
2.835750e+03,0.000000e+00
2.837250e+03,0.000000e+00
2.838750e+03,0.000000e+00
2.840250e+03,0.000000e+00
2.841750e+03,0.000000e+00
2.843250e+03,0.000000e+00
2.844750e+03,0.000000e+00
2.846250e+03,0.000000e+00
2.847750e+03,0.000000e+00
2.849250e+03,0.000000e+00
2.850750e+03,0.000000e+00
2.852250e+03,0.000000e+00
2.853750e+03,0.000000e+00
2.855250e+03,0.000000e+00
2.856750e+03,0.000000e+00
2.858250e+03,0.000000e+00
2.859750e+03,0.000000e+00
2.861250e+03,0.000000e+00
2.862750e+03,0.000000e+00
2.864250e+03,0.000000e+00
2.865750e+03,0.000000e+00
2.867250e+03,0.000000e+00
2.868750e+03,0.000000e+00
2.870250e+03,0.000000e+00
2.871750e+03,0.000000e+00
2.873250e+03,0.000000e+00
2.874750e+03,0.000000e+00
2.876250e+03,0.000000e+00
2.877750e+03,0.000000e+00
2.879250e+03,0.000000e+00
2.880750e+03,0.000000e+00
2.882250e+03,0.000000e+00
2.883750e+03,0.000000e+00
2.885250e+03,0.000000e+00
2.886750e+03,0.000000e+00
2.888250e+03,0.000000e+00
2.889750e+03,0.000000e+00
2.891250e+03,0.000000e+00
2.892750e+03,0.000000e+00
2.894250e+03,0.000000e+00
2.895750e+03,0.000000e+00
2.897250e+03,0.000000e+00
2.898750e+03,0.000000e+00
2.900250e+03,0.000000e+00
2.901750e+03,0.000000e+00
2.903250e+03,0.000000e+00
2.904750e+03,0.000000e+00
2.906250e+03,0.000000e+00
2.907750e+03,0.000000e+00
2.909250e+03,0.000000e+00
2.910750e+03,0.000000e+00
2.912250e+03,0.000000e+00
2.913750e+03,0.000000e+00
2.915250e+03,0.000000e+00
2.916750e+03,0.000000e+00
2.918250e+03,0.000000e+00
2.919750e+03,0.000000e+00
2.921250e+03,0.000000e+00
2.922750e+03,0.000000e+00
2.924250e+03,0.000000e+00
2.925750e+03,0.000000e+00
2.927250e+03,0.000000e+00
2.928750e+03,0.000000e+00
2.930250e+03,0.000000e+00
2.931750e+03,0.000000e+00
2.933250e+03,0.000000e+00
2.934750e+03,0.000000e+00
2.936250e+03,0.000000e+00
2.937750e+03,0.000000e+00
2.939250e+03,0.000000e+00
2.940750e+03,0.000000e+00
2.942250e+03,0.000000e+00
2.943750e+03,0.000000e+00
2.945250e+03,0.000000e+00
2.946750e+03,0.000000e+00
2.948250e+03,0.000000e+00
2.949750e+03,0.000000e+00
2.951250e+03,0.000000e+00
2.952750e+03,0.000000e+00
2.954250e+03,0.000000e+00
2.955750e+03,0.000000e+00
2.957250e+03,0.000000e+00
2.958750e+03,0.000000e+00
2.960250e+03,0.000000e+00
2.961750e+03,0.000000e+00
2.963250e+03,0.000000e+00
2.964750e+03,0.000000e+00
2.966250e+03,0.000000e+00
2.967750e+03,0.000000e+00
2.969250e+03,0.000000e+00
2.970750e+03,0.000000e+00
2.972250e+03,0.000000e+00
2.973750e+03,0.000000e+00
2.975250e+03,0.000000e+00
2.976750e+03,0.000000e+00
2.978250e+03,0.000000e+00
2.979750e+03,0.000000e+00
2.981250e+03,0.000000e+00
2.982750e+03,0.000000e+00
2.984250e+03,0.000000e+00
2.985750e+03,0.000000e+00
2.987250e+03,0.000000e+00
2.988750e+03,0.000000e+00
2.990250e+03,0.000000e+00
2.991750e+03,0.000000e+00
2.993250e+03,0.000000e+00
2.994750e+03,0.000000e+00
2.996250e+03,0.000000e+00
2.997750e+03,0.000000e+00
2.999250e+03,0.000000e+00
